300.906250,0.640625
301.546875,0.640625
302.171875,0.625000
302.765625,0.593750
303.406250,0.640625
304.046875,0.640625
324.421875,0.671875
327.718750,0.671875
328.390625,0.671875
329.109375,0.718750
329.796875,0.687500
330.546875,0.750000
331.281250,0.734375
331.953125,0.671875
332.640625,0.687500
333.343750,0.703125
334.031250,0.687500
334.718750,0.687500
335.437500,0.718750
336.203125,0.765625
336.906250,0.703125
337.609375,0.703125
338.296875,0.687500
339.015625,0.718750
339.671875,0.656250
340.375000,0.703125
341.000000,0.625000
341.734375,0.734375
342.453125,0.718750
343.093750,0.640625
343.812500,0.718750
344.500000,0.687500
345.125000,0.625000
345.781250,0.656250
346.468750,0.687500
347.093750,0.625000
347.750000,0.656250
352.078125,0.765625
352.843750,0.765625
353.531250,0.687500
354.234375,0.703125
354.937500,0.703125
355.593750,0.656250
356.265625,0.671875
356.921875,0.656250
373.484375,0.640625
374.125000,0.640625
374.781250,0.656250
375.421875,0.640625
376.062500,0.640625
376.671875,0.609375
377.281250,0.609375
377.921875,0.640625
378.562500,0.640625
379.187500,0.625000
379.750000,0.562500
380.312500,0.562500
380.906250,0.593750
381.546875,0.640625
382.218750,0.671875
382.906250,0.687500
388.328125,0.796875
389.156250,0.828125
390.000000,0.843750
390.859375,0.859375
391.687500,0.828125
392.421875,0.734375
404.312500,0.781250
405.078125,0.765625
405.796875,0.718750
413.687500,0.718750
414.406250,0.718750
415.093750,0.687500
415.812500,0.718750
420.656250,0.703125
421.328125,0.671875
422.015625,0.687500
422.734375,0.718750
423.437500,0.703125
424.078125,0.640625
424.703125,0.625000
425.359375,0.656250
425.937500,0.578125
428.859375,0.656250
527.359375,0.656250
543.156250,0.609375
543.781250,0.625000
544.390625,0.609375
544.984375,0.593750
545.546875,0.562500
546.125000,0.578125
546.687500,0.562500
547.250000,0.562500
547.921875,0.671875
548.593750,0.671875
549.218750,0.625000
549.796875,0.578125
550.421875,0.625000
551.015625,0.593750
551.593750,0.578125
552.312500,0.718750
557.640625,0.593750
558.218750,0.578125
558.765625,0.546875
559.312500,0.546875
559.843750,0.531250
560.437500,0.593750
561.062500,0.625000
561.656250,0.593750
562.265625,0.609375
562.890625,0.625000
563.468750,0.578125
573.359375,0.671875
574.031250,0.671875
574.687500,0.656250
575.343750,0.656250
575.953125,0.609375
576.625000,0.671875
577.218750,0.593750
577.937500,0.718750
578.531250,0.593750
579.140625,0.609375
589.171875,0.703125
589.812500,0.640625
590.406250,0.593750
591.015625,0.609375
591.687500,0.671875
592.312500,0.625000
592.812500,0.500000
596.296875,0.640625
596.921875,0.625000
624.578125,0.578125
628.359375,0.593750
628.937500,0.578125
629.546875,0.609375
662.812500,0.578125
680.734375,0.609375
698.984375,0.593750
747.109375,0.656250
747.718750,0.609375
748.343750,0.625000
749.031250,0.687500
754.656250,0.609375
765.796875,0.609375
766.468750,0.671875
767.046875,0.578125
767.593750,0.546875
768.109375,0.515625
788.125000,0.546875
788.671875,0.546875
789.250000,0.578125
797.609375,0.578125
798.250000,0.640625
824.875000,0.546875
825.531250,0.656250
826.156250,0.625000
826.734375,0.578125
827.437500,0.703125
835.546875,0.656250
836.234375,0.687500
836.796875,0.562500
837.375000,0.578125
848.562500,0.562500
849.218750,0.656250
849.828125,0.609375
850.406250,0.578125
850.984375,0.578125
851.593750,0.609375
852.171875,0.578125
852.750000,0.578125
888.437500,0.781250
889.187500,0.750000
890.093750,0.906250
890.890625,0.796875
896.453125,0.718750
897.156250,0.703125
898.000000,0.843750
898.765625,0.765625
899.531250,0.765625
900.375000,0.843750
901.250000,0.875000
902.078125,0.828125
902.828125,0.750000
903.546875,0.718750
904.265625,0.718750
904.984375,0.718750
905.718750,0.734375
906.500000,0.781250
907.234375,0.734375
908.031250,0.796875
908.812500,0.781250
909.609375,0.796875
910.359375,0.750000
911.046875,0.687500
911.718750,0.671875
912.484375,0.765625
913.171875,0.687500
913.937500,0.765625
914.687500,0.750000
919.750000,0.656250
945.734375,0.718750
946.421875,0.687500
947.156250,0.734375
947.750000,0.593750
972.468750,0.781250
973.250000,0.781250
974.031250,0.781250
974.796875,0.765625
975.625000,0.828125
998.859375,0.765625
999.781250,0.921875
1026.328125,0.671875
1027.031250,0.703125
1027.734375,0.703125
1028.437500,0.703125
1029.156250,0.718750
1029.906250,0.750000
1030.640625,0.734375
1031.296875,0.656250
1031.953125,0.656250
1032.593750,0.640625
1033.296875,0.703125
1037.546875,0.890625
1083.984375,1.234375
1085.062500,1.078125
1118.281250,0.546875
1119.015625,0.734375
1129.640625,0.671875
1130.328125,0.687500
1154.062500,0.703125
1202.109375,0.718750
1206.218750,0.718750
1212.968750,0.671875
1213.609375,0.640625
1214.281250,0.671875
1232.359375,0.671875
1233.031250,0.671875
1233.703125,0.671875
1234.375000,0.671875
1235.078125,0.703125
1242.843750,0.750000
1243.593750,0.750000
1244.359375,0.765625
1245.093750,0.734375
1245.828125,0.734375
1246.531250,0.703125
1247.203125,0.671875
1247.906250,0.703125
1248.718750,0.812500
1249.453125,0.734375
1250.187500,0.734375
1250.937500,0.750000
1251.687500,0.750000
1252.406250,0.718750
1253.125000,0.718750
1253.843750,0.718750
1254.531250,0.687500
1255.218750,0.687500
1256.000000,0.781250
1256.671875,0.671875
1257.343750,0.671875
1258.015625,0.671875
1258.781250,0.765625
1259.500000,0.718750
1260.203125,0.703125
1260.921875,0.718750
1261.625000,0.703125
1262.328125,0.703125
1275.843750,0.703125
1276.515625,0.671875
1277.203125,0.687500
1277.859375,0.656250
1278.500000,0.640625
1279.125000,0.625000
1279.781250,0.656250
1280.468750,0.687500
1281.156250,0.687500
1281.812500,0.656250
1282.484375,0.671875
1283.140625,0.656250
1283.796875,0.656250
1284.453125,0.656250
1285.140625,0.687500
1285.859375,0.718750
1286.562500,0.703125
1287.312500,0.750000
1288.062500,0.750000
1293.375000,0.718750
1294.109375,0.734375
1294.812500,0.703125
1295.531250,0.718750
1296.203125,0.671875
1296.859375,0.656250
1297.515625,0.656250
1298.187500,0.671875
1298.843750,0.656250
1299.546875,0.703125
1300.234375,0.687500
1300.921875,0.687500
1317.125000,0.656250
1317.796875,0.671875
1318.468750,0.671875
1319.125000,0.656250
1319.765625,0.640625
1320.421875,0.656250
1321.031250,0.609375
1321.625000,0.593750
1322.218750,0.593750
1322.875000,0.656250
1323.515625,0.640625
1328.703125,0.640625
1329.328125,0.625000
1342.000000,0.671875
1342.625000,0.625000
1343.250000,0.625000
1343.875000,0.625000
1344.484375,0.609375
1345.140625,0.656250
1345.796875,0.656250
1346.421875,0.625000
1388.921875,0.609375
1389.453125,0.531250
1390.000000,0.546875
1390.578125,0.578125
1391.171875,0.593750
1391.796875,0.625000
1392.375000,0.578125
1392.984375,0.609375
1393.593750,0.609375
1394.187500,0.593750
1394.734375,0.546875
1395.328125,0.593750
1399.078125,0.625000
1427.125000,0.562500
1427.750000,0.625000
1428.328125,0.578125
1428.953125,0.625000
1429.578125,0.625000
1430.218750,0.640625
1430.953125,0.734375
1431.546875,0.593750
1445.390625,0.671875
1452.906250,0.593750
1453.562500,0.656250
1454.171875,0.609375
1454.796875,0.625000
1455.531250,0.734375
1456.156250,0.625000
1456.937500,0.781250
1457.609375,0.671875
1458.359375,0.750000
1459.093750,0.734375
1459.734375,0.640625
1460.437500,0.703125
1461.015625,0.578125
1461.593750,0.578125
1462.187500,0.593750
1462.812500,0.625000
1463.515625,0.703125
1464.187500,0.671875
1464.906250,0.718750
1465.546875,0.640625
1466.203125,0.656250
1466.859375,0.656250
1467.515625,0.656250
1468.171875,0.656250
1468.812500,0.640625
1469.546875,0.734375
1470.156250,0.609375
1470.828125,0.671875
1471.421875,0.593750
1472.000000,0.578125
1475.812500,0.578125
1476.406250,0.593750
1476.984375,0.578125
1477.531250,0.546875
1478.125000,0.593750
1478.718750,0.593750
1479.359375,0.640625
1480.031250,0.671875
1480.671875,0.640625
1481.359375,0.687500
1482.031250,0.671875
1482.734375,0.703125
1483.375000,0.640625
1484.031250,0.656250
1484.703125,0.671875
1485.328125,0.625000
1485.937500,0.609375
1486.578125,0.640625
1487.218750,0.640625
1487.937500,0.718750
1488.640625,0.703125
1489.343750,0.703125
1490.062500,0.718750
1490.796875,0.734375
1491.546875,0.750000
1492.218750,0.671875
1492.890625,0.671875
1493.531250,0.640625
1494.171875,0.640625
1494.828125,0.656250
1495.515625,0.687500
1496.171875,0.656250
1496.859375,0.687500
1497.500000,0.640625
1498.125000,0.625000
1498.750000,0.625000
1499.406250,0.656250
1500.031250,0.625000
1500.671875,0.640625
1501.312500,0.640625
1501.937500,0.625000
1502.546875,0.609375
1503.171875,0.625000
